A,B,C,D,board start,board end,lvl,path
12,9,1,2,"*CD******B**A** ","** D**C**B**A***",8,15,11,7,3,2,1,5,6
12,9,1,3,"*C*D*****B**A** ","***D* C**B**A***",8,15,14,10,6,5,1,2,6
12,9,3,6,"***C**D**B**A** ","** D**C**B**A***",8,15,11,7,6,2,3,7,6
12,9,3,7,"***C***D*B**A** ","** D**C**B**A***",8,15,14,10,6,2,3,7,6
12,9,5,6,"*****CD**B**A** ","***D**C *B**A***",8,15,11,7,6,5,1,2,3
12,9,5,7,"*****C*D*B**A** ","***D**C *B**A***",8,15,14,10,6,5,1,2,3
12,9,6,7,"******CD*B**A** ","***D**C**B *A***",8,15,14,10,6,2,3,7,6
12,9,10,6,"******D**BC*A** ","***D**C**B *A***",8,15,11,7,6,2,3,7,6
12,9,11,2,"**D******B*CA** ","***D**C**B *A***",8,15,14,10,11,7,3,2,6
12,9,11,13,"*********B*CAD* ","********** *ABCD",8,15,14,13,9,10,11,15,14
12,9,14,3,"***D*****B**A*C ","***D**C**B *A***",8,15,11,10,14,15,11,7,6
12,10,2,7,"**C****D**B*A** ","***D**C *B**A***",8,15,14,13,9,10,6,2,3
12,10,5,2,"**D**C****B*A** ","***D**C**B *A***",8,15,11,7,3,2,6,5,9
12,10,6,2,"**D***C***B*A** ","** D**C**B**A***",8,15,14,13,9,10,11,7,3
12,10,6,14,"******C***B*A*D ","********** *ABCD",8,15,14,10,6,5,9,13,14
12,10,7,2,"**D****C**B*A** ","** D**C**B**A***",8,15,14,13,9,10,6,7,3
12,10,9,3,"***D*****CB*A** ","***D* C**B**A***",8,15,11,7,6,5,9,10,6
12,10,11,3,"***D******BCA** ","***D**C**B *A***",8,15,14,13,9,10,11,7,6
12,11,5,3,"***D*C*****BA** ","***D**C**B *A***",8,15,14,10,11,7,6,5,9
12,11,6,3,"***D**C****BA** ","***D**C**B *A***",8,15,14,10,11,15,14,13,9
12,13,2,3,"**CD********AB* ","** D**C**B**A***",8,15,14,10,9,13,14,10,6
12,13,5,2,"**D**C******AB* ","***D**C**B**A **",8,15,11,7,3,2,6,5,9
12,13,6,2,"**D***C*****AB* ","***D**C**B**A **",8,15,11,7,3,2,1,5,9
12,13,6,10,"******C***D*AB* ","********** *ABCD",8,15,14,10,6,7,11,15,14
12,13,6,14,"******C*****ABD ","********** *ABCD",8,15,11,10,6,7,11,15,14
12,13,7,3,"***D***C****AB* ","***D**C *B**A***",8,15,14,10,9,13,14,10,6
12,13,7,14,"*******C****ABD ","********** *ABCD",8,15,11,7,6,10,11,15,14
12,13,9,3,"***D*****C**AB* ","***D**C**B**A **",8,15,14,10,9,5,6,10,9
12,13,10,2,"**D*******C*AB* ","***D**C**B**A **",8,15,11,7,3,2,6,10,9
12,13,11,3,"***D*******CAB* ","***D**C**B**A **",8,15,14,10,11,7,6,10,9
12,14,2,3,"**CD********A*B ","** D**C**B**A***",8,15,11,10,14,13,9,10,6
12,14,5,3,"***D*C******A*B ","***D* C**B**A***",8,15,11,10,14,13,9,10,6
12,14,6,11,"******C****DA*B ","********** *ABCD",8,15,11,10,6,5,9,13,14
12,14,7,3,"***D***C****A*B ","***D**C *B**A***",8,15,11,10,14,13,9,10,6
12,14,10,3,"***D******C*A*B ","***D**C**B *A***",8,15,11,7,6,10,14,13,9
12,14,10,11,"**********CDA*B ","********** *ABCD",8,15,11,7,6,5,9,13,14
13,5,6,3,"***D*BC******A* ","***D* C**B**A***",8,15,14,10,9,8,12,13,9
13,5,9,10,"*****B***CD**A* ","***** **ABCD****",8,15,11,10,9,13,12,8,9
13,5,9,11,"*****B***C*D*A* ","***** **ABCD****",8,15,14,10,9,13,12,8,9
13,8,5,3,"***D*C**B****A* ","***D**C**B**A **",8,15,14,10,6,5,9,8,12
13,8,10,3,"***D****B*C**A* ","***D**C**B**A **",8,15,11,7,6,10,9,8,12
13,9,5,3,"***D*C***B***A* ","***D**C**B**A **",8,15,14,10,6,5,4,8,12
13,9,6,3,"***D**C**B***A* ","***D**C**B *A***",8,15,14,10,9,8,12,13,9
13,10,9,14,"*********CB**AD ","********** *ABCD",8,15,14,10,9,8,12,13,14
13,12,6,3,"***D**C*****BA* ","***D**C* B**A***",8,15,14,10,9,8,12,13,9
13,12,9,10,"*********CD*BA* ","********ABCD* **",8,15,11,10,9,13,12,8,9
13,12,9,11,"*********C*DBA* ","********ABCD* **",8,15,14,10,9,13,12,8,9
13,14,9,11,"*********C*D*AB ","********** *ABCD",8,15,11,10,9,8,12,13,14
